SNG0389.json	SYSTEM	There are no trains running at this time. Can I narrow your search in any way?	['train']
SNG0389.json	USER	Wow...no, I really needed that time. I guess not. Thanks anyway.	['train']
SNG0389.json	SYSTEM	I do have a train living at 10:11 of that would work for you.	['train']
SNG0389.json	USER	Yes, that works. Please book for two people. Thanks for checking again.	['train']
SNG0389.json	SYSTEM	It's my pleasure. You're booked with reference HXG3N56O . The total fee is 19.6 GBP payable at the station. May I help with anything else?	['train']
SNG0389.json	USER	Perfect. Thank you for your help. Have a great day. Bye.	['train']
SNG0389.json	SYSTEM	Thank you for using our service, goodbye.	['train']
SNG0389.json	USER	Have a nice day.	['train']
SNG0389.json	SYSTEM	Booking was successful, the total fee is 19.6 GBP payable at the station . Reference number is : HXG3N56O .	['train']
SNG01520.json	USER	I am looking for a restaurant. I would like something cheap that has Chinese food.	['restaurant']
SNG01520.json	SYSTEM	I've heard good things about the lucky star. Need a reservation?	['restaurant']
SNG01520.json	USER	Yes, could you make a reservation for 1 at 20:00 on Saturday?	['restaurant']
SNG01520.json	SYSTEM	Your booking was successful. The table will be reserved for 15 minutes. Reference number is : FDLFKTZM .	['restaurant']
SNG01520.json	USER	Thank you so much for your help!	['restaurant']
SNG01520.json	SYSTEM	You're welcome. Thank you! Have a good day now!	['restaurant']
SNG01520.json	USER	Thanks, you too. Goodbye.	['restaurant']
SNG01520.json	SYSTEM	Thank you for using Cambridge TownInfo centre. Good-bye	['restaurant']
PMUL3951.json	USER	Please find me a train from cambridge to stansted airport	['restaurant, train']
PMUL3951.json	SYSTEM	Sure, I can do that but first I need a little more information. What day would you like to travel as well as departure and arrival times?	['restaurant, train']
PMUL3951.json	USER	Saturday leaving Cambridge anytime after 20:00 please	['restaurant, train']
PMUL3951.json	SYSTEM	TR3128 will leave at 20:40 and arrive by 21:08. Do you need more information or would you like to book tickets?	['restaurant, train']
PMUL3951.json	USER	Can you book me 6 tickets please?	['restaurant, train']
PMUL3951.json	SYSTEM	You're all set. Total for tickets is 48.48 GBP payable at the station. Reference number is JD6SA21J .	['restaurant, train']
PMUL3951.json	USER	I am also looking for The Riverside Brasserie.	['restaurant, train']
PMUL3951.json	SYSTEM	riverside brasserie is a modern european restaurant in the centre. Its address is Doubletree by Hilton Cambridge Granta Place Mill Lane and postcode is cb21rt. Want to book it?	['restaurant, train']
PMUL3951.json	USER	Yes, I would like to book it and get a reference number.	['restaurant, train']
PMUL3951.json	SYSTEM	Unfortunately, I cannot book it at this time.	['restaurant, train']
PMUL3951.json	USER	Can you try for Saturday at 13:00?	['restaurant, train']
PMUL3951.json	SYSTEM	How many people will be dining?	['restaurant, train']
PMUL3951.json	USER	6 people will be dining	['restaurant, train']
PMUL3951.json	SYSTEM	Your booking was successful. Your reference number is 3VX3AOKS .	['restaurant, train']
PMUL3951.json	USER	Thanks for everything you have been great!	['restaurant, train']
PMUL3951.json	SYSTEM	Thank you is there anything else today?	['restaurant, train']
PMUL3951.json	USER	No that is all I needed. Thank you ever so kindly.	['restaurant, train']
PMUL3951.json	SYSTEM	Wonderful. I'm glad I could help. Have a great day. Goodbye.	['restaurant, train']
PMUL0843.json	USER	I'm looking for an expensive restaurant in the centre if you could help me.	['restaurant, train']
PMUL0843.json	SYSTEM	I sure can. There are lots of choices. Are you looking for a particular type of food?	['restaurant, train']
PMUL0843.json	USER	No, not really. I think I'd like to try something different. Could you suggest something?	['restaurant, train']
PMUL0843.json	SYSTEM	There is a Korean restaurant called Little Seoul located at 108 Regent Street City Centre. Would you like their phone number?	['restaurant, train']
PMUL0843.json	USER	Yes, I would like both the phone number and the postcode please.	['restaurant, train']
PMUL0843.json	SYSTEM	The phone number for little seoul is 01223308681, postcode cb21dp. Can I help you with anything else today?	['restaurant, train']
PMUL0843.json	USER	Can I also have the address please?	['restaurant, train']
PMUL0843.json	SYSTEM	The address for Little Seoul is 108 Regent Street, City Centre. Is there anything else I can help you with?	['restaurant, train']
PMUL0843.json	USER	I also want to see the travel times for a train going from Kings Lynn from Cambridge on Saturday. It should leave after 09:15.	['restaurant, train']
PMUL0843.json	SYSTEM	Is there a time you would like to arrive by?	['restaurant, train']
PMUL0843.json	USER	I got that backwards. Need a train leaving Kings Lynn after 9:15 and arriving in Cambridge sometime on Saturday.	['restaurant, train']
PMUL0843.json	SYSTEM	TR2514 leaves at 10:11 and arrives at 10:58. Will this one work for you?	['restaurant, train']
PMUL0843.json	USER	Sure. Could you tell me the exact travel time?	['restaurant, train']
PMUL0843.json	SYSTEM	Sure. The travel time for TR2514 is 47 minutes. Anything else I can help you with today?	['restaurant, train']
PMUL0843.json	USER	that is it for today. good day thank you	['restaurant, train']
PMUL0843.json	SYSTEM	Have a wonderful day yourself. Goodbye.	['restaurant, train']
PMUL2979.json	USER	I'm looking for a places to go and see during my upcoming trip to Cambridge.	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	What area of town would you like?	['taxi, attraction, hotel']
PMUL2979.json	USER	I would like to go to the south area please.	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	On the south side, your options are the cinema, entertainment venues, museums, nightclubs, parks, and a theatre.	['taxi, attraction, hotel']
PMUL2979.json	USER	That's a lot of choices, how about nightclubs? Can you get me a couple of phone numbers for good ones? I'm hoping to catch DJ Squalour from Ibiza!	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	The only nightclub in the south is called the place on 22 sidney street. Phone number is 01223324600. Can I help you with anything else?	['taxi, attraction, hotel']
PMUL2979.json	USER	Yes, I would like an expensive hotel with free parking.	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	I have places that fit that description all over town, except in the north. If area is no concern, I recommend the Gonville in the center of town.	['taxi, attraction, hotel']
PMUL2979.json	USER	Is it four star?	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	No, it only 3 stars. The Huntington Marriott is 4 stars though. It is also expensive and has free parking and internet.	['taxi, attraction, hotel']
PMUL2979.json	USER	Okay well now I need to get a taxi to leave the hotel by 17:45 to the attraction. I will need a contact number and car type.	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	Booking completed! Booked car type : red lexus Contact number : 07421633218	['taxi, attraction, hotel']
PMUL2979.json	USER	I want to confirm that the booked red Lexus is a taxi, as I previously requested?	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	Yes, it is! Anything else needed?	['taxi, attraction, hotel']
PMUL2979.json	USER	No that is it. Thank you!	['taxi, attraction, hotel']
PMUL2979.json	SYSTEM	you are welcome. enjoy your stay.	['taxi, attraction, hotel']
MUL1681.json	USER	Hi, I'd like to book a train to stansted airport from cambridge. Can you help?	['restaurant, train']
MUL1681.json	SYSTEM	Absolutely. Where will you departing from?	['restaurant, train']
MUL1681.json	USER	From Cambridge, which is why I asked the Cambridge TownInfo centre.	['restaurant, train']
MUL1681.json	SYSTEM	What day would you like to leave?	['restaurant, train']
MUL1681.json	USER	On Saturday. Is there a train that will arrive by 15:15?	['restaurant, train']
MUL1681.json	SYSTEM	There is! TR7213 leaves at 05:40 and arrive at 06:08 it is 10.10 pounds. Can I book that for you?	['restaurant, train']
MUL1681.json	USER	No need to book it. Thanks. But can you help me find a cheap restaurant in the south?	['restaurant, train']
MUL1681.json	SYSTEM	Sure - The Lucky Star serves Chinese food and Nandos serves Portuguese food. Do either of those sound good?	['restaurant, train']
MUL1681.json	USER	The Lucky Star sounds good. That's all I need.	['restaurant, train']
MUL1681.json	SYSTEM	Would you like to book a table?	['restaurant, train']
MUL1681.json	USER	Can you also tell me the postcode?	['restaurant, train']
MUL1681.json	SYSTEM	Sure. The post code is cb17dy.	['restaurant, train']
MUL1681.json	USER	Thanks for your help. Good bye.	['restaurant, train']
MUL1681.json	SYSTEM	You're welcome. Please let me know if you need anything else.	['restaurant, train']
MUL0928.json	USER	Yeah, could you recommend a good gastropub?	['restaurant, attraction']
MUL0928.json	SYSTEM	Backstreet Bistro. It's expensive though. There is a moderately priced one called The Cow Pizza Kitchen and Bar if preferred.	['restaurant, attraction']
MUL0928.json	USER	I would like to book a table at the Backstreet Bistro for 5 people at 16:00 on Thursday.	['restaurant, attraction']
MUL0928.json	SYSTEM	No problem. That is booked for you and your reference number is 2VE84YC5 . Is there anything else I can book for you?	['restaurant, attraction']
MUL0928.json	USER	Yes, any suggestions of museums found in the east area of town?	['restaurant, attraction']
MUL0928.json	SYSTEM	Yes, Gallery at Twelve a High Street is excellent, and has free admission. Would you like more information?	['restaurant, attraction']
MUL0928.json	USER	Can I please have the phone number and address for that place?	['restaurant, attraction']
MUL0928.json	SYSTEM	Certainly! The address for gallery at twelve a high street is fulbourn and the phone number is 01223295264. Can I help you with anything else?	['restaurant, attraction']
MUL0928.json	USER	Great that's all the information I needed today, thank you!	['restaurant, attraction']
MUL0928.json	SYSTEM	You are very welcome. Have a nice day. Good bye.	['restaurant, attraction']
WOZ20645.json	USER	I want to find an expensive restaurant and serves european food. Can i also have the address, phone number and its area. ?	['restaurant']
WOZ20645.json	SYSTEM	Eraina is a European restaurant in the centre area. Their address is St. Michael's Church Trinity Street City Centre and phone number 01223 355166.	['restaurant']
WOZ20645.json	USER	thank you goodbye	['restaurant']
WOZ20645.json	SYSTEM	Thank you and good bye	['restaurant']
SNG02152.json	USER	I need a 19:15 taxi to take me to Avalon.	['taxi']
SNG02152.json	SYSTEM	I can definitely help! Where are you departing from?	['taxi']
SNG02152.json	USER	I will be departing from Primavera.	['taxi']
SNG02152.json	SYSTEM	You car has been booked. It is a black volvo. Can I assist you any further?	['taxi']
SNG02152.json	USER	Can i get the contact number please	['taxi']
SNG02152.json	SYSTEM	Yes, your contact number is 07698022958. Can I assist you any further?	['taxi']
SNG02152.json	USER	No, that will be all. Good bye.	['taxi']
SNG02152.json	SYSTEM	You're very welcome! Goodbye.	['taxi']
PMUL2460.json	USER	Where's a good place to eat crossover food in Cambridge?	['restaurant, attraction']
PMUL2460.json	SYSTEM	There are no crossover locations in Cambridge.	['restaurant, attraction']
PMUL2460.json	USER	How about British restaurants in the Centre instead?	['restaurant, attraction']
PMUL2460.json	SYSTEM	I have 7 in the centre that serve british food. I have 4 in the moderate price range and 3 in the expensive. Did you have a preference?	['restaurant, attraction']
PMUL2460.json	USER	I would prefer the british food.	['restaurant, attraction']
PMUL2460.json	SYSTEM	I have cotto that serves moderate priced food. Would you like to book a table?	['restaurant, attraction']
PMUL2460.json	USER	Yes please make a booking for 8 people at 12:30 on friday.	['restaurant, attraction']
PMUL2460.json	SYSTEM	I have made your booking here is the information:Booking was successful. The table will be reserved for 15 minutes. Reference number is : VVSOH0TQ .	['restaurant, attraction']
PMUL2460.json	USER	What's a good college to visit near the restaurant?	['restaurant, attraction']
PMUL2460.json	SYSTEM	There are 13 colleges in the centre. Is there a particular one you are interested in?	['restaurant, attraction']
PMUL2460.json	USER	Any college will be fine what do you recommend? I need the phone number for whichever you pick.	['restaurant, attraction']
PMUL2460.json	SYSTEM	christi's college is in that area and has free entrance. There phone number is 01223334900. Is there anything else I can assist you with?	['restaurant, attraction']
PMUL2460.json	USER	That is all I needed.	['restaurant, attraction']
PMUL2460.json	SYSTEM	Thank you for choosing us and enjoy your stay.	['restaurant, attraction']
MUL0358.json	USER	I want a restaurant in the north of Cambridge that is within a moderate price range.	['restaurant, train']
MUL0358.json	SYSTEM	There are two restaurants fitting your description, one is Chinese cuisine and one is Indian cuisine. Do you have a preference?	['restaurant, train']
MUL0358.json	USER	Please book a table for 4 at the Chinese place at 12:30 on Sunday and give me the reference number.	['restaurant, train']
MUL0358.json	SYSTEM	Okay you're all set for Sunday at 12:30. Your reference number is F5BTP63A . Can I help you find anything else?	['restaurant, train']
MUL0358.json	USER	I am also looking for a train that goes to broxbourne on monday.	['restaurant, train']
MUL0358.json	SYSTEM	There are 19 trains to broxbourne on Monday leaving every hour starting at 05:01. Is there a specific time you'd like?	['restaurant, train']
MUL0358.json	USER	I would like to arrive in broxbourne by 13:00.	['restaurant, train']
MUL0358.json	SYSTEM	The one arriving closest to 13:00 is TR5971 leaving cambridge at 11:01 and arrives by 12:01 in broxbourne. Would you like to book a ticket?	['restaurant, train']
MUL0358.json	USER	Can I just get the price on one of them?	['restaurant, train']
MUL0358.json	SYSTEM	All tickets from cambridge to broxbourne on that day cost 17.90 pounds each.	['restaurant, train']
MUL0358.json	USER	Please book one.	['restaurant, train']
MUL0358.json	SYSTEM	How many tickets do I need to reserve for your train?	['restaurant, train']
MUL0358.json	USER	Just one, thank you! Please provide me with a reference number.	['restaurant, train']
MUL0358.json	SYSTEM	Booking was successful, the total fee is 17.89 GBP payable at the station. Reference number is : T1FGQFDJ . Can I help with anything else today?	['restaurant, train']
MUL0358.json	USER	No, thank you. That will be all for today. Thanks.	['restaurant, train']
MUL0358.json	SYSTEM	Have a great day.	['restaurant, train']
PMUL4450.json	USER	Find me a train that leaves on Sunday after 14:00 please	['restaurant, train']
PMUL4450.json	SYSTEM	Certainly. Where are you headed?	['restaurant, train']
PMUL4450.json	USER	I am leaving norwich going to cambridge on sunday and I need a train that leaves the station any time after 14:00	['restaurant, train']
PMUL4450.json	SYSTEM	TR5234 will leave at 14:16, would that work for you?	['restaurant, train']
PMUL4450.json	USER	Yes. Give me the ref number please.	['restaurant, train']
PMUL4450.json	SYSTEM	In order to get a ref number I must complete a booking first. How many tickets would you like me to book for you?	['restaurant, train']
PMUL4450.json	USER	I would like one train ticket please.	['restaurant, train']
PMUL4450.json	SYSTEM	Your reservation for 1 ticket on the TR5234 train was successful. Your Reference number is : PGQKG62W . Is there anything else I can do for you?	['restaurant, train']
PMUL4450.json	USER	Yes I am looking for a moderate priced place to eat in the east. Phone #, postcode and food type please	['restaurant, train']
PMUL4450.json	SYSTEM	You have three options for moderately priced restaurants. Do you prefer indian or italian food?	['restaurant, train']
PMUL4450.json	USER	I would prefer Italian but Indian would be good as well. I will need the phone number and postcode of the restaurant. Thanks!	['restaurant, train']
PMUL4450.json	SYSTEM	The place is called The Curry Prince and the phone number is: 01223566388 and the post code is: cb58jj.	['restaurant, train']
PMUL4450.json	USER	Thanks for helping me with this. I appreciate it! Goodbye!	['restaurant, train']
PMUL4450.json	SYSTEM	My pleasure. Have a great day.	['restaurant, train']
PMUL1251.json	USER	I need to book a train to norwich that arrives by 16:15.	['attraction, train']
PMUL1251.json	SYSTEM	What day would you like to leave?	['attraction, train']
PMUL1251.json	USER	I want to leave on Wednesday from Cambridge.	['attraction, train']
PMUL1251.json	SYSTEM	The TR1144 leaves Cambridge for Norwich on Wednesday at 05:36. Would that be good for you?	['attraction, train']
PMUL1251.json	USER	What is the price and travel time?	['attraction, train']
PMUL1251.json	SYSTEM	The price is 17.60 pounds.	['attraction, train']
PMUL1251.json	USER	And what is the travel time?	['attraction, train']
PMUL1251.json	SYSTEM	It is 79 minutes.	['attraction, train']
PMUL1251.json	USER	Thanks! Can you also tell me if there are any multiple sports attractions in the center of town?	['attraction, train']
PMUL1251.json	SYSTEM	there are not. i do have one in the east part of town. would you like the information for that venue?	['attraction, train']
PMUL1251.json	USER	Thats ok. I really want something in the centre. How about any suggestions on a good college to visit?	['attraction, train']
PMUL1251.json	SYSTEM	Christ's college is in the centre of town. Is there anything you need?	['attraction, train']
PMUL1251.json	USER	Could you please get me the phone number?	['attraction, train']
PMUL1251.json	SYSTEM	sure it's 01223334900	['attraction, train']
PMUL1251.json	USER	Thank you. That is all that I need.	['attraction, train']
PMUL1251.json	SYSTEM	Thank you, have a good day!	['attraction, train']
PMUL1842.json	USER	I need a place to stay that has free wifi.	['train, hotel']
PMUL1842.json	SYSTEM	I have 32 places that offer wifi, do you have a price range preference?	['train, hotel']
PMUL1842.json	USER	could you provide details for something in the cheap price range?	['train, hotel']
PMUL1842.json	SYSTEM	There are 33 cheap hotels with wifi in Cambridge. Do you have a particular area you are interested in?	['train, hotel']
PMUL1842.json	USER	No, I have no preference. Just pick one. That will be fine.	['train, hotel']
PMUL1842.json	SYSTEM	I recommend alexander bed and breakfast on 56 saint barnabas road would that due?	['train, hotel']
PMUL1842.json	USER	Perfect. I'll need a room for myself, for five nights on tuesday.	['train, hotel']
PMUL1842.json	SYSTEM	Perfect, you are all set for Alexander Bed and Breakfast on Tuesday, your reference number is 22DG5770 . Is there anything I can help with today?	['train, hotel']
PMUL1842.json	USER	Nope, that's it. Thanks!	['train, hotel']
PMUL1842.json	SYSTEM	I hope you not going to sit in your room by yourself for 5 days, are you sure that you dont want to know about a restaurant or attraction?	['train, hotel']
PMUL1842.json	USER	Actaully i will be on business so not out much but I do need a train, to cambridge leaving after 21:15	['train, hotel']
PMUL1842.json	SYSTEM	Ok great. What day will you be traveling?	['train, hotel']
PMUL1842.json	USER	Yes, I need a train going to cambridge leaving after 21:15 on tuesday departing from broxbourne.	['train, hotel']
PMUL1842.json	SYSTEM	I have the TR9688, which leaves at 12:32. Would you like to book this train?	['train, hotel']
PMUL1842.json	USER	I need a train after 21:15.	['train, hotel']
PMUL1842.json	SYSTEM	There are 3 trains leaving an hour apart starting at 21:32. The travel time is 60 minutes and costs 17.90 pounds. Would you like me to book one?	['train, hotel']
PMUL1842.json	USER	No thank you. I just need the train ID and arrival time for one of them.	['train, hotel']
PMUL1842.json	SYSTEM	The TR3112 arrives at 22:32.	['train, hotel']
PMUL1842.json	USER	Great, thanks for that information on the train. Can you book for a train leaving after 21:15?	['train, hotel']
PMUL1842.json	SYSTEM	How many tickets do you need?	['train, hotel']
PMUL1842.json	USER	I need tickets for one person.	['train, hotel']
PMUL1842.json	SYSTEM	Your total is 17.89 GBP. You can pay that at the station. Your reference number is RAIYCNJU .	['train, hotel']
PMUL1842.json	USER	that is all i needed for today. thanks alot	['train, hotel']
PMUL1842.json	SYSTEM	thank you for using this service good bye	['train, hotel']
PMUL4896.json	USER	Hi, I'm traveling to Cambridge soon and am looking forward to seeing some local tourist attractions.	['attraction, hotel']
PMUL4896.json	SYSTEM	There are many to see! Are you going to be traveling within a certain area of town?	['attraction, hotel']
PMUL4896.json	USER	Actually, yes. We are traveling into the northern part of town.	['attraction, hotel']
PMUL4896.json	SYSTEM	If you're heading north, I recommend taking a ride on the Riverboat Georgina.	['attraction, hotel']
PMUL4896.json	USER	That sounds nice but I would like to see about a guesthouse with free wifi.	['attraction, hotel']
PMUL4896.json	SYSTEM	There at 10 guest houses in the north offering free wifi. Are you looking for a particular price range?	['attraction, hotel']
PMUL4896.json	USER	No, I don't really care about price. Just something in the north that includes wifi.	['attraction, hotel']
PMUL4896.json	SYSTEM	Acorn Guest house is located in the north , has free wifi and is moderately priced.	['attraction, hotel']
PMUL4896.json	USER	Groovy!! Let get a booking for 2 people and 2 nights starting sunday.	['attraction, hotel']
PMUL4896.json	SYSTEM	Your booking has been made and your reference number is O0FG9YKT . Acorn Guest House is located at 154 Chesterton Road. Is there anything else I can do for you?	['attraction, hotel']
PMUL4896.json	USER	Yes, I am looking to visit the cherry hinton hall and grounds. Can I please have more information on that?	['attraction, hotel']
PMUL4896.json	SYSTEM	Sure, that's a great entertainment venue in the East. Their phone number is 01223446104. Is there anything else you need to know?	['attraction, hotel']
PMUL4896.json	USER	No, taht will be all. Thanks, goodbye.	['attraction, hotel']
PMUL4896.json	SYSTEM	Thank you for using our service!	['attraction, hotel']
MUL2431.json	USER	Can you help me book a table at a chinese restaurant that's in the centre of town?	['restaurant, attraction']
MUL2431.json	SYSTEM	Great choice! I have 10 Chinese restaurants. What is your price range and we can narrow them down.	['restaurant, attraction']
MUL2431.json	USER	I need some cheap Chop Suey, please.	['restaurant, attraction']
MUL2431.json	SYSTEM	How does the Charlie Chan sound? It is a cheap Chinese restaurant in the centre.	['restaurant, attraction']
MUL2431.json	USER	That sounds like they'll have some awesome Chop Suey. Please book me a table for 2 on Tuesday at 12:45.	['restaurant, attraction']
MUL2431.json	SYSTEM	I am sorry but charlie chan is booked for that time. Do you want to pick an earlier or later time, or a different day?	['restaurant, attraction']
MUL2431.json	USER	Can we try the same day for 11:45 please? And can I have the reference number as well, thanks.	['restaurant, attraction']
MUL2431.json	SYSTEM	Great News! I was able to reserve your table for 2 at the 11:45 time. They will hold the table for 15 minutes. Reference number is : GFIL3UG5 .	['restaurant, attraction']
MUL2431.json	USER	Thank you. I am also looking for places to go in the same area as the restaurant.	['restaurant, attraction']
MUL2431.json	SYSTEM	There are dozens of attractions in the centre. What type of activities are you interested in? Museums? Architecture? Boat Rides? Something else?	['restaurant, attraction']
MUL2431.json	USER	I am looking for some type of entertainment in the same area as the restaurant, please.	['restaurant, attraction']
MUL2431.json	SYSTEM	There are all kinds of entertainment choices. Did you have something in mind?	['restaurant, attraction']
MUL2431.json	USER	No, just an entertainment attraction in the same area as the restaurant. Can you make a suggestion?	['restaurant, attraction']
MUL2431.json	SYSTEM	What about a museum? The cambridge contemporary art is a nice one.	['restaurant, attraction']
MUL2431.json	USER	That sounds nice can I get their phone number, entrance fee, and address please?	['restaurant, attraction']
MUL2431.json	SYSTEM	The phone number is 01223324222, the address is 6 Trinity Street, and it is free admittance.	['restaurant, attraction']
MUL2431.json	USER	Thank you so much for your help.	['restaurant, attraction']
MUL2431.json	SYSTEM	Will that be everything for you today then?	['restaurant, attraction']
MUL2431.json	USER	That will be all. Thank you for your help!	['restaurant, attraction']
MUL2431.json	SYSTEM	Glad to be of assistance, have a great day!	['restaurant, attraction']
MUL2431.json	USER	Thanks, take care buddy!	['restaurant, attraction']
